imo;speed 0.0 - 0.5;speed 0.5 - 1.0;speed 1.0 - 1.5;speed 1.5 - 2.0;speed 2.0 - 2.5;speed 2.5 - 3.0;speed 3.0 - 3.5;speed 3.5 - 4.0;speed 4.0 - 4.5;speed 4.5 - 5.0;speed 5.0 - 5.5;speed 5.5 - 6.0;speed 6.0 - 6.5;speed 6.5 - 7.0;speed 7.0 - 7.5;speed 7.5 - 8.0;speed 8.0 - 8.5;speed 8.5 - 9.0;speed 9.0 - 9.5;speed 9.5 - 10.0;speed 10.0 - 10.5;speed 10.5 - 11.0;speed 11.0 - 11.5;speed 11.5 - 12.0;speed 12.0 - 12.5;speed 12.5 - 13.0;speed 13.0 - 13.5;speed 13.5 - 14.0;speed 14.0 - 14.5;speed 14.5 - 15.0;speed 15.0 - 15.5;speed 15.5 - 16.0;speed 16.0 - 16.5;speed 16.5 - 17.0;speed 17.0 - 17.5;speed 17.5 - 18.0;speed 18.0 - 18.5;speed 18.5 - 19.0;speed 19.0 - 19.5;speed 19.5 - 20.0;speed 20.0 - 20.5;speed 20.5 - 21.0;speed 21.0 - 21.5;speed 21.5 - 22.0;speed 22.0 - 22.5;speed 22.5 - 23.0;speed 23.0 - 23.5;speed 23.5 - 24.0;speed 24.0 - 24.5;speed 24.5 - 25.0;speed 25.0 - 25.5;speed 25.5 - 26.0;speed 26.0 - 26.5;speed 26.5 - 27.0;speed 27.0 - 27.5;speed 27.5 - 28.0;speed 28.0 - 28.5;speed 28.5 - 29.0;speed 29.0 - 29.5;speed 29.5 - 30.0;speed >30.0
6218629;0.5935;0.1571;0.0953;0.0479;0.0216;0.0104;0.0062;0.0039;0.003;0.0026;0.0023;0.0037;0.0055;0.0073;0.0119;0.0136;0.0099;0.0027;0.0016;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6218637;0.901;0.039;0.0163;0.0107;0.0058;0.0041;0.0024;0.0021;0.0023;0.0015;0.0025;0.0018;0.0008;0.0018;0.0011;0.001;0.0011;0.001;0.001;0.0008;0.0008;0.0007;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6205114;0.6012;0.0039;0.004;0.005;0.003;0.0034;0.003;0.0027;0.0038;0.0015;0.0024;0.003;0.0027;0.0048;0.0034;0.0057;0.0073;0.0092;0.0128;0.0168;0.0236;0.0347;0.0696;0.1057;0.04;0.0163;0.0036;0.0035;0.0016;0.0009;0.0005;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6213151;0.6958;0.0415;0.0303;0.0301;0.0229;0.0226;0.0209;0.0221;0.0174;0.0164;0.0117;0.0112;0.0104;0.0092;0.0117;0.0127;0.0075;0.0027;0.001;0.001;0.0002;0.0007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5845418;0.9333;0.0013;0.001;0.0019;0.0033;0.0073;0.0115;0.0123;0.0165;0.0082;0.0025;0.0003;0;0;0;0.0001;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6219485;0.0824;0.0083;0.0099;0.0235;0.0347;0.127;0.2033;0.1267;0.0434;0.0166;0.0092;0.0094;0.0076;0.0083;0.0074;0.0103;0.0101;0.0202;0.0179;0.0578;0.0448;0.0775;0.0262;0.013;0.0029;0.0002;0.0007;0.0004;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6208642;0.9286;0.0023;0.0004;0.0004;0.0001;0;0.0004;0.002;0.0032;0.0037;0.0064;0.0225;0.022;0.0049;0.002;0.0002;0.0002;0.0006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6224370;0.8751;0.0138;0.0042;0.004;0.0034;0.0032;0.0012;0.0028;0.0046;0.0028;0.005;0.0116;0.0132;0.0168;0.0112;0.0066;0.0026;0.0066;0.0068;0.003;0.0016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6237224;0.7042;0.0603;0.041;0.035;0.0267;0.0223;0.0161;0.0121;0.0102;0.0115;0.0121;0.0253;0.0076;0.0026;0.0026;0.0026;0.0046;0.002;0.0002;0.0002;0.0004;0;0;0;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6237232;0.8963;0.0246;0.0102;0.0072;0.0049;0.0027;0.0037;0.0048;0.0034;0.0044;0.0057;0.0038;0.0033;0.0031;0.0048;0.0055;0.0048;0.0053;0.0006;0.0002;0.0004;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6237963;0.8708;0.0772;0.0081;0.006;0.0037;0.0059;0.0059;0.0046;0.006;0.0035;0.0032;0.0019;0.0006;0.0008;0.0008;0.0005;0;0.0005;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6213721;0.8431;0.0176;0.0096;0.009;0.008;0.0067;0.0106;0.0086;0.0106;0.0064;0.0109;0.008;0.0096;0.0061;0.0035;0.0067;0.0038;0.007;0.0086;0.0019;0.0019;0.0006;0;0;0;0.0003;0.0003;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6205933;0.2444;0.0483;0.0079;0.0071;0.0069;0.0033;0.0058;0.0043;0.0048;0.0059;0.0045;0.0054;0.0053;0.0069;0.0102;0.0168;0.0117;0.015;0.0106;0.0135;0.0163;0.033;0.0308;0.0803;0.0627;0.12;0.0801;0.093;0.028;0.0138;0.0016;0.0013;0.0002;0;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6206679;0.7063;0.0398;0.0112;0.0067;0.0038;0.0039;0.0029;0.0015;0.0014;0.0018;0.0024;0.0025;0.0013;0.0048;0.0063;0.007;0.0105;0.0083;0.0129;0.0156;0.0311;0.0282;0.0298;0.0223;0.02;0.0097;0.005;0.0015;0.001;0.0001;0;0.0001;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6225487;0.705;0.0455;0.0151;0.0097;0.0054;0.0031;0.0019;0.0023;0.002;0.0011;0.0021;0.0018;0.0021;0.0023;0.0015;0.0048;0.0067;0.0083;0.0078;0.0105;0.0214;0.0277;0.0349;0.0204;0.0185;0.0128;0.0147;0.0053;0.0047;0.0005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6205697;0.4886;0.0251;0.0062;0.0041;0.0051;0.0032;0.0027;0.0045;0.0051;0.0058;0.0091;0.0097;0.0093;0.0122;0.0156;0.0118;0.0118;0.0146;0.0174;0.027;0.031;0.0337;0.0465;0.0705;0.0754;0.0364;0.0115;0.0044;0.0013;0.0001;0.0006;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6200233;0.6302;0.0103;0.0093;0.0119;0.0089;0.0119;0.0109;0.0093;0.0176;0.0305;0.0288;0.0414;0.0524;0.0514;0.0338;0.0258;0.0073;0.0053;0.0023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0007
6189411;0.8166;0.005;0.0043;0.0025;0.0043;0.0031;0.0031;0.0031;0.0012;0.0043;0.0031;0.0043;0.0062;0.0062;0.0081;0.0217;0.0279;0.0254;0.0266;0.0198;0.0012;0.0019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6206809;0.5703;0.0176;0.0054;0.0017;0.0027;0.0042;0.0027;0.0032;0.0037;0.0015;0.002;0.0022;0.0029;0.0034;0.0039;0.0037;0.0054;0.0049;0.0103;0.0122;0.0157;0.021;0.0391;0.0699;0.0717;0.0482;0.0411;0.0198;0.0081;0.0012;0.0005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6206817;0.4921;0.012;0.0011;0.0035;0.0033;0.0035;0.0035;0.0022;0.0022;0.0028;0.0024;0.0037;0.0033;0.0059;0.0057;0.0085;0.0098;0.0166;0.0238;0.0252;0.0385;0.0584;0.0792;0.075;0.056;0.0278;0.0168;0.0096;0.0042;0.0026;0.0002;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6164727;0.1394;0.0062;0.0226;0.1268;0.3037;0.1289;0.0546;0.0284;0.0157;0.0124;0.0122;0.0099;0.006;0.006;0.0055;0.0057;0.0054;0.0065;0.0075;0.0084;0.012;0.0129;0.029;0.0172;0.0116;0.0038;0.0018;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6220845;0.6102;0.0851;0.0124;0.0105;0.0088;0.0077;0.0127;0.0107;0.0044;0.0047;0.0047;0.005;0.0061;0.0088;0.0118;0.0083;0.0099;0.0149;0.0264;0.0506;0.0457;0.019;0.0105;0.0072;0.0014;0.0003;0.0008;0.0006;0.0003;0.0008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6218145;0.3553;0.0132;0;0.0395;0.0395;0.0132;0.1053;0.0658;0.0263;0.0526;0.0789;0.0132;0.0132;0;0.0263;0.0526;0;0.0263;0.0395;0.0132;0.0263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6210375;0.4552;0.0554;0.0168;0.0111;0.0127;0.0094;0.0114;0.0244;0.0213;0.0216;0.0395;0.0581;0.0392;0.0211;0.0136;0.0427;0.0296;0.0138;0.006;0.0072;0.0085;0.0079;0.0028;0.0075;0.0075;0.0045;0.0033;0.0043;0.0177;0.0211;0.0042;0.0007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6210383;0.5017;0.011;0.0139;0.0148;0.0063;0.0077;0.0083;0.0137;0.0155;0.0274;0.0243;0.018;0.0187;0.0222;0.0301;0.0564;0.0627;0.0281;0.0218;0.0151;0.013;0.0074;0.0079;0.0072;0.0068;0.0094;0.0169;0.0094;0.0038;0.0007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6269474;0.8533;0.0161;0.0038;0.0057;0.0044;0.005;0.0035;0.0066;0.0025;0.0044;0.0047;0.0107;0.0233;0.0274;0.0227;0.0044;0.0009;0.0003;0;0;0;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6202689;0.2374;0.0031;0.0031;0.004;0.0037;0.0048;0.0023;0.0048;0.0054;0.0081;0.0115;0.0066;0.0088;0.0115;0.0227;0.0453;0.0396;0.0337;0.024;0.0166;0.0206;0.025;0.0198;0.0229;0.0309;0.0407;0.0539;0.0596;0.0333;0.0124;0.0037;0.0108;0.0184;0.0338;0.0506;0.0329;0.0132;0.0068;0.0041;0.0022;0.0015;0.0034;0.0014;0.0009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6227253;0.6864;0.0063;0.0061;0.0057;0.0063;0.0079;0.0059;0.0059;0.008;0.017;0.0096;0.0255;0.0172;0.0554;0.0502;0.0571;0.0199;0.0069;0.0019;0.0004;0;0;0;0;0;0;0;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6227254;0.5801;0.0142;0.0142;0.0113;0.0119;0.0139;0.0126;0.0119;0.0123;0.0184;0.0355;0.0435;0.0397;0.0609;0.0674;0.0258;0.0139;0.0087;0;0.0006;0;0.0006;0.0006;0.0003;0.0003;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0003;0;0;0.0006
6215071;0.793;0.1096;0.02;0.0075;0.0045;0.0034;0.0024;0.0058;0.0048;0.0038;0.0018;0.0025;0.0021;0.0028;0.0034;0.0023;0.0024;0.0041;0.0044;0.0048;0.0041;0.0044;0.0021;0.0017;0.001;0.001;0.0003;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6218849;0.7507;0.0272;0.0096;0.012;0.0134;0.0261;0.023;0.032;0.0045;0.0024;0.0024;0.0021;0.0017;0.0038;0.0031;0.0045;0.0072;0.0141;0.0144;0.0165;0.0169;0.0089;0.0017;0.0003;0.0014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6212421;0.2482;0.0148;0.0359;0.0436;0.0232;0.0167;0.016;0.018;0.0187;0.0192;0.0213;0.024;0.0254;0.0295;0.0365;0.0387;0.0395;0.0373;0.0318;0.0262;0.0347;0.0314;0.0388;0.042;0.0499;0.0234;0.0078;0.0028;0.0028;0.0019;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6213083;0.8528;0.007;0.0044;0.0038;0.0108;0.014;0.0108;0.0057;0.0019;0.0044;0.0025;0.0076;0.0108;0.0102;0.0044;0.0051;0.0076;0.0063;0.0057;0.0082;0.0032;0.0044;0.0032;0.0006;0;0.0013;0.0006;0.0013;0;0.0006;0;0;0;0;0.0006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6222385;0.5186;0.007;0.0099;0.0087;0.0065;0.0065;0.0103;0.0162;0.0281;0.0477;0.0827;0.0906;0.0865;0.0363;0.0146;0.0082;0.0139;0.0061;0.001;0;0.0002;0;0;0;0;0;0;0;0;0;0;0.0002;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6234378;0.578;0.0098;0.0051;0.0031;0.0042;0.0034;0.0031;0.0027;0.0037;0.0039;0.0047;0.0036;0.005;0.0075;0.0048;0.0056;0.0064;0.0108;0.0211;0.0128;0.024;0.0318;0.0834;0.0862;0.0337;0.0128;0.0165;0.0056;0.0033;0.0023;0.0003;0.0006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6172688;0.5353;0.0091;0.004;0.0032;0.004;0.0036;0.004;0.0034;0.003;0.0042;0.0034;0.0047;0.0078;0.0095;0.014;0.0221;0.0371;0.0495;0.0741;0.0839;0.0682;0.0359;0.0117;0.0026;0.0009;0.0008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6172696;0.4715;0.0338;0.0049;0.003;0.0034;0.0046;0.008;0.0061;0.007;0.0074;0.007;0.0068;0.0099;0.0127;0.0177;0.0268;0.0399;0.052;0.0849;0.0653;0.0505;0.0505;0.0207;0.0044;0.0008;0.0002;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6212676;0.8075;0.0246;0.0296;0.0339;0.0285;0.0239;0.0163;0.0165;0.007;0.005;0.0029;0.0014;0.0014;0.0004;0.0002;0.0005;0.0002;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6212684;0.8326;0.0113;0.0266;0.0277;0.0238;0.0219;0.0186;0.0156;0.0102;0.0068;0.0021;0.0012;0.001;0;0.0002;0;0;0.0002;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6215421;0.5405;0.0034;0.0028;0.004;0.0027;0.0027;0.0036;0.0028;0.003;0.0044;0.0036;0.0027;0.0025;0.0042;0.0057;0.0061;0.0129;0.0218;0.0396;0.0832;0.0978;0.0948;0.043;0.0118;0.0004;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6215429;0.5834;0.0055;0.0015;0.0054;0.0043;0.0033;0.005;0.0035;0.0048;0.0052;0.0048;0.0098;0.0096;0.012;0.0081;0.0067;0.0072;0.0081;0.0183;0.0324;0.0729;0.1012;0.0631;0.0187;0.0024;0.0004;0.0004;0.0004;0.0006;0;0;0.0002;0;0;0;0;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0002;0;0.0004
6213307;0.9259;0.0125;0.0123;0.0132;0.0103;0.0055;0.005;0.002;0.0022;0.0009;0.0005;0.0004;0.0005;0.0003;0.0016;0.0009;0.0012;0.0018;0.001;0.0008;0.0008;0.0004;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6213315;0.8873;0.0126;0.0101;0.007;0.0084;0.006;0.0057;0.0053;0.0048;0.0046;0.0057;0.0048;0.0037;0.0027;0.0033;0.0026;0.0031;0.0022;0.0016;0.0038;0.0029;0.0044;0.0038;0.002;0.0011;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6241893;0.9079;0.0146;0.0081;0.0071;0.006;0.0056;0.0054;0.0025;0.0033;0.0042;0.0036;0.0027;0.0021;0.0025;0.0027;0.0021;0.0027;0.0019;0.0015;0.0021;0.0046;0.0031;0.0023;0.001;0.0004;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6204905;0.3695;0.005;0.0067;0.0072;0.0068;0.0045;0.0047;0.0038;0.0053;0.0061;0.0052;0.0058;0.0066;0.0126;0.0057;0.0034;0.0038;0.0062;0.0045;0.0058;0.0069;0.0085;0.01;0.0116;0.011;0.0135;0.0154;0.0225;0.0157;0.0146;0.0167;0.0192;0.0293;0.035;0.0394;0.0319;0.0223;0.0221;0.0246;0.0254;0.0302;0.0347;0.0271;0.0217;0.0096;0.0016;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6212961;0.1996;0.0043;0.0034;0.0048;0.0048;0.0021;0.0019;0.0017;0.001;0.001;0.0001;0.0012;0.0006;0.0005;0.0012;0.0012;0.0022;0.0019;0.0006;0.0012;0.0021;0.0027;0.0029;0.0016;0.0014;0.0025;0.0017;0.0022;0.0027;0.004;0.0029;0.0039;0.0027;0.0018;0.0034;0.0043;0.004;0.0056;0.015;0.0309;0.0476;0.0546;0.084;0.1423;0.1912;0.1132;0.0301;0.0035;0;0;0;0;0;0;0;0;0;0;0;0;0
6212969;0.3184;0.0144;0.0055;0.0074;0.0061;0.0041;0.0019;0.0022;0.0035;0.003;0.0035;0.0034;0.0056;0.0039;0.006;0.0078;0.0067;0.0073;0.0099;0.0113;0.0131;0.0125;0.0103;0.0106;0.0107;0.0117;0.0139;0.0186;0.0287;0.0433;0.0516;0.0463;0.0437;0.0415;0.0476;0.0464;0.0426;0.0303;0.0192;0.0073;0.0037;0.0047;0.0044;0.0041;0.0007;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0
6212977;0.2272;0.0071;0.0056;0.0037;0.0022;0.0019;0.0005;0.0021;0.0006;0.0008;0.0006;0.0009;0.0014;0.0009;0.0006;0.0008;0.0014;0.0008;0.0023;0.0021;0.0023;0.0031;0.0027;0.0021;0.0017;0.0012;0.0012;0.0026;0.0017;0.0019;0.0018;0.0025;0.0039;0.0054;0.0022;0.0034;0.0052;0.0041;0.0088;0.029;0.0413;0.0316;0.04;0.1186;0.2373;0.1195;0.0439;0.0159;0.0014;0.0001;0;0;0;0;0;0;0;0;0;0;0
6239061;0.7842;0.0173;0.0007;0.0016;0.0013;0.0016;0.0032;0.004;0.0052;0.004;0.0038;0.0029;0.0023;0.0045;0.0038;0.0092;0.0131;0.0189;0.0318;0.0428;0.0334;0.0081;0.0013;0.0007;0.0002;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6217647;0.9222;0.0117;0.006;0.0073;0.0045;0.0041;0.0043;0.0028;0.003;0.0041;0.003;0.0017;0.001;0.0004;0.0008;0.0004;0.0013;0.0009;0.0008;0.0014;0.0014;0.0014;0.001;0.001;0.0014;0.001;0.0009;0.0039;0.0031;0.0019;0.0005;0.0004;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6217646;0.8835;0.0247;0.0051;0.0042;0.0033;0.0019;0.0028;0.0026;0.0019;0.0021;0.0012;0.0021;0.0019;0.0026;0.0023;0.0023;0.0019;0.0021;0.0021;0.0019;0.0026;0.0049;0.0035;0.0035;0.0035;0.0042;0.0068;0.0063;0.0061;0.0049;0.0012;0.0005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6252977;0.8438;0.0194;0.0122;0.0077;0.005;0.0022;0.0057;0.0037;0.0057;0.0042;0.0045;0.0035;0.0052;0.0052;0.0045;0.0052;0.006;0.011;0.011;0.0082;0.0077;0.006;0.0035;0.0012;0.0025;0.0017;0.0012;0.0007;0.0002;0.0007;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6179242;0.5311;0.0049;0.002;0.0015;0.001;0.0012;0.0022;0.0025;0.0034;0.0046;0.0078;0.0048;0.008;0.0129;0.0185;0.0228;0.0369;0.0577;0.08;0.0771;0.0638;0.0356;0.0128;0.004;0.0019;0.0007;0;0.0001;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6232649;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6218207;0.4098;0.0285;0.0065;0.005;0.005;0.003;0.0032;0.0028;0.0026;0.0038;0.0026;0.0053;0.0079;0.0127;0.0257;0.0426;0.0465;0.0495;0.0652;0.0763;0.0584;0.0519;0.0489;0.0246;0.0063;0.0026;0.0016;0.0004;0.0006;0.0002;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6225780;0.649;0.0066;0.0069;0.0037;0.002;0.0031;0.0024;0.0037;0.0038;0.0095;0.0153;0.0356;0.0478;0.0464;0.0577;0.0469;0.0319;0.0159;0.0064;0.0044;0.0004;0.0004;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6217168;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6235364;0.5566;0.006;0.0084;0.0045;0.0041;0.0039;0.0037;0.0064;0.0031;0.0058;0.0084;0.016;0.0175;0.0212;0.0292;0.029;0.0343;0.0594;0.0722;0.0808;0.02;0.0049;0.0029;0.001;0.0002;0.0004;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6230476;0.7357;0.0069;0.0039;0.0054;0.0037;0.0039;0.0059;0.0044;0.0024;0.0041;0.0069;0.0096;0.0141;0.0148;0.0163;0.0335;0.0394;0.0381;0.0287;0.013;0.0072;0.0013;0.0002;0.0004;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6231033;0.6287;0.0129;0.0092;0.0068;0.0054;0.0045;0.0053;0.0063;0.0059;0.0061;0.0101;0.0122;0.015;0.0122;0.0172;0.0272;0.0295;0.0407;0.0455;0.0533;0.0297;0.0097;0.0041;0.0015;0.0003;0;0;0.0002;0;0;0.0002;0;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0002
6218231;0.4974;0.0161;0.0097;0.0089;0.0086;0.0044;0.0058;0.0078;0.0058;0.0053;0.0039;0.0036;0.0056;0.0083;0.0072;0.0058;0.005;0.0056;0.0069;0.0058;0.0128;0.0178;0.0217;0.0328;0.05;0.0842;0.0678;0.0545;0.0231;0.0053;0.0008;0.0003;0.0003;0;0.0006;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0003;0;0;0;0;0;0;0
6222848;0.3372;0.0174;0.0349;0.0058;0.0174;0.0174;0;0.0174;0.0058;0.0465;0.0407;0.0174;0.0581;0.0698;0.0233;0.0407;0.0523;0.0233;0.0116;0.0174;0.0291;0.0233;0.0291;0.0349;0.0116;0.0116;0;0;0.0058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6214253;0.4344;0.0035;0.0025;0.0022;0.0029;0.0033;0.0026;0.003;0.0025;0.0038;0.0051;0.0081;0.0104;0.0166;0.016;0.0197;0.0308;0.0503;0.0891;0.1019;0.0764;0.0573;0.0314;0.0156;0.0068;0.0025;0.0011;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6213391;0.2762;0.0053;0.0044;0.0037;0.0028;0.0029;0.0022;0.0031;0.0029;0.004;0.0034;0.0054;0.0078;0.0063;0.0059;0.01;0.0131;0.0162;0.013;0.0135;0.0124;0.0112;0.0093;0.0127;0.0078;0.0102;0.0109;0.013;0.016;0.0134;0.0196;0.0219;0.0197;0.0208;0.0268;0.0265;0.0247;0.0302;0.0377;0.0549;0.0537;0.0492;0.0464;0.0359;0.0106;0.0015;0.0009;0.0001;0.0001;0;0;0;0;0;0;0;0;0;0;0;0
